player_id,player_role,suffix_name,suffix_bonus,suffix_prob,effective_bonus
116934015,Core,the Pacifist,18,0.009707587263791105,0.001747365707482399
116934015,Core,the Patient,22,0,0
116934015,Core,the Tormented,20,0.0389087622853638,0.00778175245707276
116934015,Core,the Underdog,8,0.38737845714688174,0.03099027657175054
118948666,Mid,of the Ant,17,0,0
118948666,Mid,of the Bull,21,0.016014050186922858,0.0033629505392538
118948666,Mid,of the Mule,24,0.04776913054062248,0.011464591329749394
118948666,Mid,of the Octopus,10,0.8049198014316712,0.08049198014316712
118948666,Mid,of the Raven,23,0.02260477660930575,0.005199098620140324
118948666,Mid,the Accomplice,16,0.08608500288409289,0.013773600461454863
118948666,Mid,the Decisive,21,0.035509833291568385,0.007457064991229361
118948666,Mid,the Divine Thief,23,0.016585980550741532,0.0038147755266705525
118948666,Mid,the Even-Keeled,25,0,0
118948666,Mid,the Flayed Twins Acolyte,5,0.0776972978083522,0.0038848648904176103
118948666,Mid,the Loquacious,16,0,0
118948666,Mid,the Nothl Pilgrim,15,0.02616207732578057,0.003924311598867086
118948666,Mid,the Pacifist,18,0,0
118948666,Mid,the Patient,22,0,0
118948666,Mid,the Tormented,20,0.015461841559787588,0.0030923683119575174
118948666,Mid,the Underdog,8,0.6707553886110698,0.05366043108888558
123787715,Support,of the Ant,17,0.34432970317008,0.058536049538913594
123787715,Support,of the Bull,21,0.14668063541598986,0.03080293343735787
123787715,Support,of the Mule,24,0.05594879944894211,0.013427711867746108
123787715,Support,of the Octopus,10,0.6849099186837303,0.06849099186837303
123787715,Support,of the Raven,23,0.018768433488343127,0.004316739702318919
123787715,Support,the Accomplice,16,0.31459900167506905,0.05033584026801105
123787715,Support,the Decisive,21,0.05612488560596447,0.01178622597725254
123787715,Support,the Divine Thief,23,0.06440225905634724,0.014812519582959864
123787715,Support,the Even-Keeled,25,0,0
123787715,Support,the Flayed Twins Acolyte,5,0.1002468742442743,0.005012343712213715
123787715,Support,the Loquacious,16,0,0
123787715,Support,the Nothl Pilgrim,15,0.27898833339250845,0.04184825000887627
123787715,Support,the Pacifist,18,0.04878217708745056,0.0087807918757411
123787715,Support,the Patient,22,0,0
123787715,Support,the Tormented,20,0.014262466933690088,0.0028524933867380177
123787715,Support,the Underdog,8,0.41562969580368225,0.03325037566429458
124801257,Core,of the Ant,17,0,0
124801257,Core,of the Bull,21,0,0
124801257,Core,of the Mule,24,0.007804880183931137,0.0018731712441434729
124801257,Core,of the Octopus,10,0.8435186976853345,0.08435186976853344
124801257,Core,of the Raven,23,0.034583950047143146,0.007954308510842924
124801257,Core,the Accomplice,16,0.037956081230878194,0.006072972996940511
124801257,Core,the Decisive,21,0.07961309555229552,0.01671875006598206
124801257,Core,the Divine Thief,23,0.008973800258989174,0.0020639740595675103
124801257,Core,the Even-Keeled,25,0,0
124801257,Core,the Flayed Twins Acolyte,5,0.029322327216807584,0.0014661163608403792
124801257,Core,the Loquacious,16,0.07961309555229552,0.012738095288367285
124801257,Core,the Nothl Pilgrim,15,0,0
124801257,Core,the Pacifist,18,0.02144464473036014,0.0038600360514648253
124801257,Core,the Patient,22,0,0
124801257,Core,the Tormented,20,0.06380068279358894,0.012760136558717789
124801257,Core,the Underdog,8,0.5393750821824658,0.04315000657459726
126238768,Core,of the Ant,17,0,0
126238768,Core,of the Bull,21,0.017287028551866073,0.003630275995891875
126238768,Core,of the Mule,24,0.025982166895590405,0.006235720054941697
126238768,Core,of the Octopus,10,0.9083983642306757,0.09083983642306757
126238768,Core,of the Raven,23,0,0
